"RegionType","RegionName","City","State","Metro","CBSATitle","SizeRank","MarketHealthIndex","SellForGain","PrevForeclosed","ForeclosureRatio","ZHVI","MoM","YoY","ForecastYoYPctChange","StockOfREOs","NegativeEquity","Delinquency","DaysOnMarket"
"City","Glendale","Glendale","CA","Los Angeles-Long Beach-Anaheim, CA","""Los Angeles-Long Beach-Anaheim, CA""",119,8.15386019346596,98.89,1.3727,1.4371,775400,0.453426609664464,5.03928474668112,0.0104836213567192,,0.0526857402993942,0.0132034096717521,57
"City","Boise","Boise","ID","Boise City, ID","""Boise City, ID""",120,6.59153130133236,92.39,,,219700,0.457247370827618,9.03225806451613,0.0289394629039599,,0.10508133760295,0.00686682341909192,49
"City","Greenville","Greenville","SC","Greenville, SC","""Greenville-Anderson-Mauldin, SC""",121,8.83737908377441,93.71,1.718,0.3406,160800,0.374531835205993,7.63052208835341,0.0393594527363184,,0.0814594789628973,0.0316910997768501,67
"City","Birmingham","Birmingham","AL","Birmingham, AL","""Birmingham-Hoover, AL""",122,1.82880087607228,77.92,12.5176,4.7929,63400,0.634920634920635,3.25732899022801,0.0329337539432177,,0.207323165322606,0.0423539681471259,84
"City","Salt Lake City","Salt Lake City","UT","Salt Lake City, UT","""Salt Lake City, UT""",123,2.10713633874795,0,,,287800,0.313698152666434,8.03303303303303,0.0237456567060459,,0.127916643823639,0.00908051082153223,51
"City","Huntington Beach","Huntington Beach","CA","Los Angeles-Long Beach-Anaheim, CA","""Los Angeles-Long Beach-Anaheim, CA""",124,6.79959846687352,95.24,2.4073,0.8312,764900,0.0392362019356526,2.36884368308351,0.00375212446071371,,0.0402427482972432,0.0149540291033152,62
"City","Akron","Akron","OH","Akron, OH","""Akron, OH""",125,1.3834641357912,62.2,9.226,8.9652,66100,1.22511485451761,5.08744038155803,0.0306656580937972,,0.209685125542797,0.0513603521961956,75.5
"City","Rockford","Rockford","IL","Rockford, IL","""Rockford, IL""",126,0.855083044351159,,,,80000,0.125156445556946,2.82776349614396,0.0334625,,0.227169155811623,0.0548821108135606,78
"City","Salinas","Salinas","CA","Salinas, CA","""Salinas, CA""",127,5.64427815294762,96.55,8.0732,1.0007,433200,0.0924214417744917,5.73590432023432,0.0232963988919668,,0.0694338034368485,0.0344992545182502,69
"City","Worcester","Worcester","MA","Worcester, MA","""Worcester, MA-CT""",128,2.2047818945063,85.42,,11.4738,218300,0.552740672501152,5.66311713455953,0.0380668804397617,,0.139789239214813,0.0859462631569478,73
"City","Moreno Valley","Moreno Valley","CA","Riverside, CA","""Riverside-San Bernardino-Ontario, CA""",129,5.14966234714364,94.52,8.8081,2.7336,298100,0.47185709470846,5.22414401694317,0.047239181482724,,0.113848034456525,0.0370390218563395,64
"City","Little Rock","Little Rock","AR","Little Rock, AR","""Little Rock-North Little Rock-Conway, AR""",130,4.01989414126665,85.04,7.3025,1.7393,133100,0.377073906485671,2.14888718342287,0.0270773854244928,,0.111670409264721,0.0439863702912737,92
"City","Port Saint Lucie","Port Saint Lucie","FL","Port St. Lucie, FL","""Port St. Lucie, FL""",131,7.30151487497719,86.36,,,198800,0.353356890459364,7.63400108283703,0.0375855130784708,,0.0713289322824433,0.0790147937712283,90
"City","Providence","Providence","RI","Providence, RI","""Providence-Warwick, RI-MA""",133,3.78901259353897,78,4.6259,9.8382,179000,0.901916572717024,8.94704808277541,0.0439720670391062,,0.191138403956761,0.0617472683802535,86
"City","Amarillo","Amarillo","TX","Amarillo, TX","""Amarillo, TX""",134,1.55594086512137,50,,,116300,0,1.1304347826087,0.0321582115219261,,,,71.5
"City","Lancaster","Lancaster","CA","Los Angeles-Long Beach-Anaheim, CA","""Los Angeles-Long Beach-Anaheim, CA""",135,3.92681146194561,87.33,8.6578,2.0641,254700,0.991276764472641,13.4521158129176,0.0286101295641932,,0.140278456829789,0.0454544377025435,60
"City","Fort Collins","Fort Collins","CO","Fort Collins, CO","""Fort Collins, CO""",136,8.12922066070451,97.8,1.3856,,358700,0.195530726256983,6.28148148148148,0.0210677446333984,,0.0623026169606684,0.00440489301625774,54
"City","Shreveport","Shreveport","LA","Shreveport, LA","""Shreveport-Bossier City, LA""",137,2.19383099105676,76.19,,,101900,0,3.55691056910569,0.0256035328753681,,0.122340808168854,0.055502219653494,101
"City","Evansville","Evansville","IN","Evansville, IN","""Evansville, IN-KY""",138,1.06680051104216,,,,108200,-0.0923361034164358,3.63984674329502,0.0274029574861367,,0.127175322493691,0.0373843192458859,67
"City","Yonkers","Yonkers","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",139,3.50337652856361,75,,,450500,0.445930880713489,8.58038081465413,0.0321132075471697,,0.092634363482229,0.109220817656569,122
"City","Hayward","Hayward","CA","San Francisco, CA","""San Francisco-Oakland-Hayward, CA""",140,8.47599926993977,100,4.7661,0.6503,604800,0.783202799533411,10.7489470792895,0.0179993386243387,,0.0480978202418908,0.0209236639639414,46
"City","Fort Lauderdale","Fort Lauderdale","FL","Miami-Fort Lauderdale, FL","""Miami-Fort Lauderdale-West Palm Beach, FL""",141,3.65030114984486,80.77,,,290500,0.519031141868512,6.02189781021898,0.0129707401032702,,0.0983077267195725,0.0701089306511747,145.5
"City","Chattanooga","Chattanooga","TN","Chattanooga, TN","""Chattanooga, TN-GA""",142,7.42288738820953,86.55,,,140300,0.717875089734386,9.69507427677873,0.0455737704918033,,0.103292187195329,0.0144499397883566,65.5
"City","Columbus","Columbus","GA","Columbus, GA","""Columbus, GA-AL""",143,4.22248585508304,,,,89700,0.447928331466965,4.30232558139535,0.0319620958751394,,0.207883043443131,0.0402248334702195,95.5
"City","Aurora","Aurora","IL","Chicago, IL","""Chicago-Naperville-Elgin, IL-IN-WI""",144,3.15477276875342,70.16,,,172100,0.64327485380117,7.83208020050125,0.0358686809994189,,0.176042437557493,0.0521300127634784,75
"City","Ontario","Ontario","CA","Riverside, CA","""Riverside-San Bernardino-Ontario, CA""",145,8.74338382916591,96.61,5.294,0.8387,394500,0.612088752869166,6.59281275330992,0.0504942965779467,,0.0680871211480256,0.040109788489762,63
"City","Jackson","Jackson","MS","Jackson, MS","""Jackson, MS""",146,0.289286366125205,,,,52600,0.19047619047619,-3.66300366300366,0.013916349809886,,0.287989200647977,0.0609358966493714,96
"City","Grand Prairie","Grand Prairie","TX","Dallas-Fort Worth, TX","""Dallas-Fort Worth-Arlington, TX""",147,9.51085964592079,100,0.8303,0.4588,180400,0.277932184546971,8.28331332533013,0.0441962305986696,,,,49.5
"City","Rancho Cucamonga","Rancho Cucamonga","CA","Riverside, CA","""Riverside-San Bernardino-Ontario, CA""",148,6.73663077203869,89.69,5.2104,1.6058,474500,0.317124735729387,4.93144626271561,0.0436564805057955,,0.0640389196906658,0.0403300553625632,59
"City","Overland Park","Overland Park","KS","Kansas City, MO","""Kansas City, MO-KS""",149,2.83719656871692,75,,,263200,0.266666666666667,3.17522540180321,0.0200151975683891,,0.0664000455529468,0.0159510190653436,54
"City","Newport News","Newport News","VA","Virginia Beach, VA","""Virginia Beach-Norfolk-Newport News, VA-NC""",150,0.461763095455375,75.65,9.9364,5.1505,171000,0.470035252643948,0.529100529100529,0.0117719298245613,,0.207405123676446,0.0502596157091046,87
"City","Garden Grove","Garden Grove","CA","Los Angeles-Long Beach-Anaheim, CA","""Los Angeles-Long Beach-Anaheim, CA""",151,5.69538236904545,94.44,3.3189,1.0012,566600,0.0176522506619594,5.84718849243415,0.0127179668196258,,0.0520322692679741,0.0317488792703846,55.5
"City","Killeen","Killeen","TX","Killeen, TX","""Killeen-Temple, TX""",152,4.63131958386567,100,,,105900,0.0945179584120983,3.31707317073171,0.0348158640226628,,,,87
"City","Roanoke","Roanoke","VA","Roanoke, VA","""Roanoke, VA""",153,3.03887570724585,84.97,8.1352,3.3719,147600,0.203665987780041,4.31095406360424,0.0274525745257452,,0.110811172500871,0.0283729913555407,87
"City","Sioux Falls","Sioux Falls","SD","Sioux Falls, SD","""Sioux Falls, SD""",154,6.40262821682789,,,,167200,0,6.63265306122449,0.028738038277512,,0.0958895428074066,0.0112298418689873,62
"City","Tempe","Tempe","AZ","Phoenix, AZ","""Phoenix-Mesa-Scottsdale, AZ""",155,6.62073371053112,88.17,2.2597,,262600,0.229007633587786,6.1010101010101,0.0258415841584159,,0.108481656789743,0.0113896698716996,57
"City","Vancouver","Vancouver","WA","Portland, OR","""Portland-Vancouver-Hillsboro, OR-WA""",156,9.17046906369776,99.45,3.4189,1.8556,289100,0.837111963725148,8.35832083958021,0.0377135939121411,,0.0484399521122149,0.0221377935454634,52
"City","Huntsville","Huntsville","AL","Huntsville, AL","""Huntsville, AL""",157,2.1199123927724,87.5,4.2083,2.817,137600,-0.217548948513416,0.364697301239971,,,0.128129697640924,0.023383618424819,83
"City","El Cajon","El Cajon","CA","San Diego, CA","""San Diego-Carlsbad, CA""",158,8.19948895783902,91.58,2.6839,0.4312,486200,0.288778877887789,6.64619434086422,0.0287823940765117,,0.06928046132982,0.0215597452312071,57
"City","Palmdale","Palmdale","CA","Los Angeles-Long Beach-Anaheim, CA","""Los Angeles-Long Beach-Anaheim, CA""",159,3.66033947800694,95.15,10.7714,1.9597,282100,0.822015725518227,11.3699170943545,0.0287344913151364,,0.129673401579659,0.0469587388778163,59
"City","Topeka","Topeka","KS","Topeka, KS","""Topeka, KS""",160,1.87442964044534,,,,95500,0,0.10482180293501,0.0320628272251309,,0.138032034645356,0.0319072657833494,63
"City","Elk Grove","Elk Grove","CA","Sacramento, CA","""Sacramento--Roseville--Arden-Arcade, CA""",161,7.70304800146012,85.87,3.848,0.7574,404200,0.472284364901815,9.15473940048609,0.0423849579416131,,0.0757930330308215,0.0295482147665191,45
"City","Pueblo","Pueblo","CO","Pueblo, CO","""Pueblo, CO""",162,9.19875889760905,96.05,1.8714,0.2023,142500,0.564573041637262,9.19540229885057,0.0520771929824562,,0.0916618147510184,0.0227107403225525,62
"City","Fredericksburg","Fredericksburg","VA","Washington, VA","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",163,1.79777331629859,82.54,5.1697,3.242,255000,0.0392310710082385,3.9119804400978,0.0273490196078432,,0.135404618191415,0.0349779609598218,67
"City","Cape Coral","Cape Coral","FL","Fort Myers, FL","""Cape Coral-Fort Myers, FL""",164,7.70852345318489,100,,,217500,0.322878228782288,2.98295454545455,0.0327080459770115,,0.0577815274682514,0.0521305032793287,127.5
"City","Springfield","Springfield","MA","Springfield, MA","""Springfield, MA""",165,0.685344040883373,91.3,8.7409,9.2719,144300,0.208333333333333,6.18101545253863,0.033970893970894,,0.154516653160234,0.11463513443217,72.5
"City","Pembroke Pines","Pembroke Pines","FL","Miami-Fort Lauderdale, FL","""Miami-Fort Lauderdale-West Palm Beach, FL""",166,5.07118087242197,90.36,,,282400,0.462468872287442,6.72713529856387,0.0175318696883853,,0.0609435359840907,0.0805721112313839,79.5
"City","Murfreesboro","Murfreesboro","TN","Nashville, TN","""Nashville-Davidson--Murfreesboro--Franklin, TN""",167,9.45427997809819,97.3,0.7763,0.4789,215700,0.0928074245939675,13.5263157894737,0.0405795085767269,,0.0542058852190034,0.00720273760345803,56
"City","Clarksville","Clarksville","TN","Clarksville, TN","""Clarksville, TN-KY""",168,1.97298777149115,86.67,,,145100,0.207182320441989,2.90780141843972,0.0403721571330118,,0.208156526733371,0.0291521054929523,73
"City","Naperville","Naperville","IL","Chicago, IL","""Chicago-Naperville-Elgin, IL-IN-WI""",169,1.70925351341486,83.21,,,377200,0.0265181649429859,1.58901158093186,0.0201511134676564,,0.0808991867973452,0.027032167303771,81
"City","Peoria","Peoria","AZ","Phoenix, AZ","""Phoenix-Mesa-Scottsdale, AZ""",170,6.87442964044534,89.59,4.8077,0.3135,253600,0.395882818685669,5.57868442964196,0.0270189274447949,,0.102010674954856,0.0216276584026709,62
"City","Fairfax","Fairfax","VA","Washington, VA","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",171,7.32524183245118,88.24,1.3937,0.5901,519600,0.0963205548063957,1.74270608968083,0.020575442648191,,0.0788431803468694,0.0117941470177169,59
"City","Santa Clarita","Santa Clarita","CA","Los Angeles-Long Beach-Anaheim, CA","""Los Angeles-Long Beach-Anaheim, CA""",172,7.43018799050922,89.03,3.8517,0.6547,517300,0.700798131204983,7.39049200747353,0.0158515368258263,,0.0658068265512417,0.0269255500729022,56
"City","Pomona","Pomona","CA","Los Angeles-Long Beach-Anaheim, CA","""Los Angeles-Long Beach-Anaheim, CA""",173,6.10604124840299,100,5.6364,1.0282,392200,0.076550140341924,9.24791086350975,0.0210810810810811,,0.0671134774968258,0.0442075993442097,65
"City","Kansas City","Kansas City","KS","Kansas City, MO","""Kansas City, MO-KS""",174,5.38784449717102,100,,,80400,0.12453300124533,9.53678474114441,0.0406218905472637,,0.190425482028135,0.0455349674191224,60
"City","Boynton Beach","Boynton Beach","FL","Miami-Fort Lauderdale, FL","""Miami-Fort Lauderdale-West Palm Beach, FL""",175,5.65705420697208,87.16,,,235800,0.683176771989752,6.6003616636528,0.0117260390161154,,0.0792750582792983,0.0544328913431271,105
"City","Syracuse","Syracuse","NY","Syracuse, NY","""Syracuse, NY""",176,0.485490052929367,,,,81700,0.122549019607843,1.61691542288557,0.0226193390452876,,0.129614297369915,0.0740625585270748,91
"City","Salem","Salem","OR","Salem, OR","""Salem, OR""",177,6.9246212812557,97.16,7.7215,3.2029,240500,0.669736291335287,10.8805901337022,0.0493097713097712,,0.0586563864584617,0.0373899528956931,59
"City","Hollywood","Hollywood","FL","Miami-Fort Lauderdale, FL","""Miami-Fort Lauderdale-West Palm Beach, FL""",178,6.82241284906005,87.12,,,247400,0.979591836734694,7.89358918447449,0.0208528698464026,,0.0917807378314466,0.0508292761506157,118
"City","Paterson","Paterson","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",179,5.79029019894141,81.82,3.7963,5.4268,209900,1.49903288201161,13.7669376693767,0.0401810385898047,,0.345311855666172,0.159091355523689,152
"City","Lakewood","Lakewood","CO","Denver, CO","""Denver-Aurora-Lakewood, CO""",180,9.22704873152035,98.5,1.0211,0.1258,368900,0.490329610460365,6.61849710982659,0.0290458118731363,,0.0401294938737447,0.00317228103847868,45
"City","Dayton","Dayton","OH","Dayton, OH","""Dayton, OH""",181,1.36795035590436,75,12.045,6.8644,56400,0.894454382826476,8.04597701149425,0.0244326241134751,,0.256895357230703,0.0607265451710061,83
"City","Yuma","Yuma","AZ","Yuma, AZ","""Yuma, AZ""",182,5.55210804891404,73.33,5.9665,1.7611,146600,1.24309392265193,1.9471488178025,0.0352046384720328,,0.191473988439306,0.0324528301886792,112
"City","Sunnyvale","Sunnyvale","CA","San Jose, CA","""San Jose-Sunnyvale-Santa Clara, CA""",183,9.97353531666363,100,1.1765,,1580900,0.752023452934803,11.4408571831383,0.0372743374027453,,0.0233289856389398,0.00334642021743955,36
"City","Visalia","Visalia","CA","Visalia, CA","""Visalia-Porterville, CA""",184,7.66745756524913,81.51,5.8717,0.7696,217800,0.461254612546125,6.97445972495088,0.0423507805325987,,0.117998896236485,0.0257097404776689,69
"City","Las Cruces","Las Cruces","NM","Las Cruces, NM","""Las Cruces, NM""",186,1.43821865303888,,,,140900,0.0710227272727273,1.43988480921526,0.0289283179559972,,0.209874593563959,0.0321281801011074,95
"City","Bridgeport","Bridgeport","CT","Stamford, CT","""Bridgeport-Stamford-Norwalk, CT""",188,2.08432195656142,86.67,3.4653,,166100,0.666666666666667,7.16129032258065,0.0260746538229981,,0.312028991976391,0.116354269854103,85
"City","Eugene","Eugene","OR","Eugene, OR","""Eugene, OR""",189,8.83464135791203,97.04,2.7525,2.1027,277100,0.910415149308085,8.70929776382895,0.0416275712739083,,0.0648869828047092,0.0255985154361481,56
"City","Escondido","Escondido","CA","San Diego, CA","""San Diego-Carlsbad, CA""",190,7.96769483482387,97.48,3.3676,0.8355,465900,0.215100021510002,5.16930022573363,0.0221871646276024,,0.0560001212406946,0.0219652717729234,62
"City","Newark","Newark","DE","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",192,0.729147654681511,73.68,4.5135,4.435,219500,-0.363141171130277,1.76170607324988,0.0190296127562641,,0.0836876505375188,0.0763749377233588,76
"City","Round Rock","Round Rock","TX","Austin, TX","""Austin-Round Rock, TX""",193,8.36649023544442,100,,,252000,0.318471337579618,6.91557064064489,0.0326269841269842,,,,56
"City","Hampton","Hampton","VA","Virginia Beach, VA","""Virginia Beach-Norfolk-Newport News, VA-NC""",194,0.391494798320861,77.08,7.2558,7.3206,158000,-0.0632511068943706,1.4771997430957,0.0153924050632912,,0.207984795278178,0.0447677835908211,98.5
"City","Pasadena","Pasadena","CA","Los Angeles-Long Beach-Anaheim, CA","""Los Angeles-Long Beach-Anaheim, CA""",195,7.59901441868954,98.95,1.6458,,756300,0.238568588469185,6.35634931795809,0.0138516461721538,,0.0485943540418759,0.0240216682433667,56
"City","Torrance","Torrance","CA","Los Angeles-Long Beach-Anaheim, CA","""Los Angeles-Long Beach-Anaheim, CA""",196,9.53367402810732,100,1.1529,0.6476,789700,0.521894093686354,6.51470191529539,0.0129846777257185,,0.0382273550070453,0.0126519792546131,52
"City","Columbia","Columbia","SC","Columbia, SC","""Columbia, SC""",197,3.36922796130681,75.14,6.6411,3.2001,130500,0.46189376443418,4.90353697749196,0.03727969348659,,0.153929506043077,0.0584241490276583,95
"City","Mesquite","Mesquite","TX","Dallas-Fort Worth, TX","""Dallas-Fort Worth-Arlington, TX""",198,9.50447161890856,98.18,2.1691,1.2704,160300,0.944584382871537,8.23767724510466,0.045601996257018,,,,49
"City","Fullerton","Fullerton","CA","Los Angeles-Long Beach-Anaheim, CA","""Los Angeles-Long Beach-Anaheim, CA""",199,7.4776419054572,91.04,4.3548,0.3755,619500,0.177878395860285,7.34708022872986,0.0145730427764326,,0.0528076127499045,0.0209974973633006,59
"City","Warren","Warren","MI","Detroit, MI","""Detroit-Warren-Dearborn, MI""",200,5.33947800693557,85.48,,,124200,0.648298217179903,10.9919571045576,0.0447906602254429,,0.15980692058953,0.0271553862613397,60
"City","McKinney","McKinney","TX","Dallas-Fort Worth, TX","""Dallas-Fort Worth-Arlington, TX""",201,9.69519985398795,100,1.4087,0.1223,298500,0.30241935483871,4.81039325842697,0.037175879396985,,,,50
"City","West Valley City","West Valley City","UT","Salt Lake City, UT","""Salt Lake City, UT""",202,4.01259353896697,,,,206200,0.0970873786407767,9.85615343633458,0.0284966052376334,,0.134677536951295,0.0157405960650663,52
"City","Renton","Renton","WA","Seattle, WA","""Seattle-Tacoma-Bellevue, WA""",203,7.26866216462858,97.14,6.916,2.4719,442600,0.476730987514188,9.93541977148535,0.0526502485314053,,0.0714572228694373,0.0226503079999021,43
"City","Canton","Canton","OH","Canton, OH","""Canton-Massillon, OH""",204,3.24146742106224,72.41,9.029,5.4206,96400,0.836820083682008,8.92655367231638,0.0368775933609959,,0.132288967979642,0.0470839214504716,71.5
"City","Metairie","Metairie","LA","New Orleans, LA","""New Orleans-Metairie, LA""",205,4.73079029019894,96.3,,,231500,0.0864677907479464,3.25602140945584,,,0.0724325798340904,0.0190650300051412,66.5
"City","Santa Maria","Santa Maria","CA","Santa Maria-Santa Barbara, CA","""Santa Maria-Santa Barbara, CA""",206,8.17211169921518,93.06,4.6547,0.9998,355600,0.565610859728507,2.95309785755646,0.0490326209223848,,0.111508252977429,0.0235928882041138,74
